reviewId,content,score,at,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,source,author,retweets,replies
twitter_synthetic_2559,[Hyderabad] Worth every paisa spent @BPCLimited,,2025-11-30T08:13:01.217038+00:00,38,,,,,Twitter,user_23554,1,2
twitter_synthetic_3946,[Delhi] Customer care helpful tha but complaint solve nahi hua @BPCLimited,,2025-12-11T04:13:01.217038+00:00,57,,,,,Twitter,user_35637,30,9
twitter_synthetic_4463,[Kolkata] What about safety features? @BPCLimited,,2025-11-20T10:13:01.217038+00:00,34,,,,,Twitter,user_74673,37,16
twitter_synthetic_4606,[Hyderabad] Payment fail hua lekin paise cut gaye @BPCLimited app se,,2025-12-16T14:13:01.217038+00:00,64,,,,,Twitter,user_76963,34,10
twitter_synthetic_1242,[Mumbai] Refund process bahut complicated hai,,2025-11-28T10:13:01.217038+00:00,99,,,,,Twitter,user_74040,8,8
twitter_synthetic_1973,[Pune] Bad experience with local distributor,,2025-12-05T22:13:01.217038+00:00,20,,,,,Twitter,user_46264,11,12
twitter_synthetic_3561,[Pune] App user-friendly but payment fail issue @BPCLimited,,2025-12-14T06:13:01.217038+00:00,18,,,,,Twitter,user_36273,40,1
twitter_synthetic_1167,[Hyderabad] 5 star service hamesha @BPCLimited,,2025-11-28T21:13:01.217038+00:00,82,,,,,Twitter,user_60345,49,18
twitter_synthetic_3254,[Kolkata] Flexible delivery time slots chahiye @BPCLimited,,2025-11-21T00:13:01.217038+00:00,48,,,,,Twitter,user_13531,19,9
twitter_synthetic_2070,[Pune] Service theek hai par billing mein galti tha @BPCLimited,,2025-12-05T09:13:01.217038+00:00,78,,,,,Twitter,user_95253,47,19
twitter_synthetic_4507,[Hyderabad] Kya online payment safe hai? @BPCLimited,,2025-12-06T00:13:01.217038+00:00,50,,,,,Twitter,user_54782,39,7
twitter_synthetic_4367,[Bangalore] How many days wait time? @BPCLimited,,2025-11-28T12:13:01.217038+00:00,63,,,,,Twitter,user_96119,48,10
twitter_synthetic_3598,[Pune] Mileage bilkul kam aa raha hai iss petrol se,,2025-12-10T15:13:01.217038+00:00,58,,,,,Twitter,user_90898,6,6
twitter_synthetic_1770,[Mumbai] Best in class customer experience,,2025-11-28T21:13:01.217038+00:00,57,,,,,Twitter,user_90596,8,12
twitter_synthetic_3338,[Delhi] Gas smell aa raha lamps se @BPCLimited,,2025-12-04T16:13:01.217038+00:00,79,,,,,Twitter,user_47558,47,18
twitter_synthetic_4325,[Bangalore] Make app available in Hindi @BPCLimited,,2025-11-19T21:13:01.217038+00:00,14,,,,,Twitter,user_99815,23,6
twitter_synthetic_2607,[Hyderabad] Better ratings system needed @BPCLimited,,2025-12-07T04:13:01.217038+00:00,3,,,,,Twitter,user_33618,18,5
twitter_synthetic_4862,[Ahmedabad] Delivery fast tha but cylinder seal broken tha @BPCLimited,,2025-11-18T23:13:01.217038+00:00,35,,,,,Twitter,user_16478,33,11
twitter_synthetic_2136,[Chennai] Payment fail hua lekin paise cut gaye @BPCLimited app se,,2025-11-26T18:13:01.217038+00:00,48,,,,,Twitter,user_42495,38,16
twitter_synthetic_2882,[Bangalore] Always on time delivery from BPCL,,2025-11-17T05:13:01.217038+00:00,21,,,,,Twitter,user_6075,20,8
twitter_synthetic_2050,[Bangalore] 5 star service hamesha @BPCLimited,,2025-12-09T19:13:01.217038+00:00,85,,,,,Twitter,user_59468,49,19
twitter_synthetic_3067,[Ahmedabad] App user-friendly but payment fail issue @BPCLimited,,2025-12-06T14:13:01.217038+00:00,1,,,,,Twitter,user_16217,13,17
twitter_synthetic_2071,[Delhi] Fitting theek se nahi karni @BPCLimited,,2025-12-02T18:13:01.217038+00:00,77,,,,,Twitter,user_39240,7,1
twitter_synthetic_3899,[Pune] Wait time bilkul barh gayi hai,,2025-12-11T00:13:01.217038+00:00,51,,,,,Twitter,user_91901,4,4
twitter_synthetic_2976,[Kolkata] Agent bahut helpful aur honest tha,,2025-11-28T06:13:01.217038+00:00,18,,,,,Twitter,user_84242,3,13
twitter_synthetic_3590,[Mumbai] 5 star service hamesha @BPCLimited,,2025-11-25T03:13:01.217038+00:00,66,,,,,Twitter,user_71056,12,5
twitter_synthetic_3372,[Bangalore] Leakage issue cylinder mein @BPCLimited,,2025-11-25T17:13:01.217038+00:00,48,,,,,Twitter,user_97358,25,7
twitter_synthetic_745,HelloBPCL app bahut slow chal raha hai @BPCLimited mediocre,,2025-11-24T07:13:01.217038+00:00,95,,,,,Twitter,user_59404,13,1
twitter_synthetic_3972,[Hyderabad] Mileage bilkul kam aa raha hai iss petrol se,,2025-12-12T01:13:01.217038+00:00,99,,,,,Twitter,user_27226,2,14
twitter_synthetic_1369,[Hyderabad] Transparency bahut badiya hai @BPCLimited,,2025-12-07T00:13:01.217038+00:00,12,,,,,Twitter,user_57125,41,2
twitter_synthetic_1001,Transparent billing system needed @BPCLimited terrible,,2025-11-24T10:13:01.217038+00:00,50,,,,,Twitter,user_12712,1,18
twitter_synthetic_202,App badiya hai lekin delivery slow ho gaya @BPCLimited never use again,,2025-11-27T10:13:01.217038+00:00,8,,,,,Twitter,user_69119,15,4
twitter_synthetic_1952,[Pune] Consistent quality aur service @BPCLimited,,2025-11-26T21:13:01.217038+00:00,3,,,,,Twitter,user_75269,25,4
twitter_synthetic_4302,[Ahmedabad] Timely delivery always appreciated @BPCLimited,,2025-12-13T07:13:01.217038+00:00,92,,,,,Twitter,user_28716,26,17
twitter_synthetic_3541,[Kolkata] How many days wait time? @BPCLimited,,2025-11-18T09:13:01.217038+00:00,26,,,,,Twitter,user_64473,12,9
twitter_synthetic_3888,[Hyderabad] Should have SMS updates for delivery @BPCLimited,,2025-11-25T09:13:01.217038+00:00,25,,,,,Twitter,user_76664,14,6
twitter_synthetic_2245,[Bangalore] Please improve the app speed @BPCLimited,,2025-11-27T23:13:01.217038+00:00,26,,,,,Twitter,user_6425,16,3
twitter_synthetic_1053,[Kolkata] Pure For Sure! Love BPCL quality @BPCLimited,,2025-12-09T07:13:01.217038+00:00,1,,,,,Twitter,user_93908,42,18
twitter_synthetic_1638,[Bangalore] Service theek hai par billing mein galti tha @BPCLimited,,2025-11-22T12:13:01.217038+00:00,80,,,,,Twitter,user_1706,40,18
twitter_synthetic_322,"No complaints, all good! @BPCLimited anyone facing same issue?",,2025-11-20T03:13:01.217038+00:00,99,,,,,Twitter,user_18308,36,18
twitter_synthetic_1575,[Bangalore] Leakage issue cylinder mein @BPCLimited,,2025-11-29T09:13:01.217038+00:00,0,,,,,Twitter,user_61134,18,7
twitter_synthetic_1436,[Kolkata] Quality degrade ho gayi recently @BPCLimited,,2025-11-22T09:13:01.217038+00:00,58,,,,,Twitter,user_58691,4,6
twitter_synthetic_4478,[Bangalore] Good quality but expensive ho gaya @BPCLimited,,2025-12-15T08:13:01.217038+00:00,47,,,,,Twitter,user_24650,11,2
twitter_synthetic_2312,[Chennai] Decent service lekin improvement needed @BPCLimited,,2025-12-16T11:13:01.217038+00:00,61,,,,,Twitter,user_27471,36,16
twitter_synthetic_1469,[Hyderabad] Seal broken tha new cylinder par,,2025-12-11T16:13:01.217038+00:00,4,,,,,Twitter,user_66427,14,11
twitter_synthetic_2128,"[Hyderabad] No complaints, all good! @BPCLimited",,2025-12-03T15:13:01.217038+00:00,12,,,,,Twitter,user_8562,0,9
twitter_synthetic_3745,[Ahmedabad] Value for money but quality inconsistent @BPCLimited,,2025-11-22T22:13:01.217038+00:00,72,,,,,Twitter,user_41594,48,11
twitter_synthetic_306,Cylinder replacement procedure kya hai? @BPCLimited again,,2025-11-27T11:13:01.217038+00:00,75,,,,,Twitter,user_41423,7,15
twitter_synthetic_3082,[Kolkata] BharatGas service excellent hai @BPCLimited,,2025-11-25T13:13:01.217038+00:00,49,,,,,Twitter,user_24240,6,17
twitter_synthetic_1350,"[Delhi] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-11-26T07:13:01.217038+00:00,34,,,,,Twitter,user_39548,10,14
twitter_synthetic_2016,[Kolkata] Cylinder replacement procedure kya hai? @BPCLimited,,2025-12-06T15:13:01.217038+00:00,58,,,,,Twitter,user_14112,4,10
twitter_synthetic_1629,[Kolkata] Best in class customer experience,,2025-12-01T04:13:01.217038+00:00,24,,,,,Twitter,user_25658,36,10
twitter_synthetic_1945,[Bangalore] Make app available in Hindi @BPCLimited,,2025-12-05T05:13:01.217038+00:00,16,,,,,Twitter,user_20654,6,10
twitter_synthetic_1395,"[Ahmedabad] Honest pricing, no hidden charges @BPCLimited",,2025-11-26T04:13:01.217038+00:00,86,,,,,Twitter,user_80117,30,13
twitter_synthetic_3741,"[Ahmedabad] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-11-28T11:13:01.217038+00:00,54,,,,,Twitter,user_14130,1,19
twitter_synthetic_4127,"[Hyderabad] Sometimes on time, sometimes late @BPCLimited",,2025-12-16T13:13:01.217038+00:00,66,,,,,Twitter,user_22821,7,11
twitter_synthetic_4842,[Bangalore] Kya online payment safe hai? @BPCLimited,,2025-11-21T02:13:01.217038+00:00,93,,,,,Twitter,user_94971,19,18
twitter_synthetic_562,Delivery fast tha but cylinder seal broken tha @BPCLimited need help,,2025-12-13T11:13:01.217038+00:00,83,,,,,Twitter,user_76644,11,8
twitter_synthetic_2617,[Delhi] 5 star service hamesha @BPCLimited,,2025-12-14T19:13:01.217038+00:00,87,,,,,Twitter,user_63223,30,12
twitter_synthetic_3461,"[Chennai] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-12-13T22:13:01.217038+00:00,20,,,,,Twitter,user_48378,1,6
twitter_synthetic_955,Great service from BPCL! Delivery on time always @BPCLimited ok service,,2025-12-16T01:13:01.217038+00:00,12,,,,,Twitter,user_40863,11,8
twitter_synthetic_4290,[Pune] Service theek hai par billing mein galti tha @BPCLimited,,2025-11-29T09:13:01.217038+00:00,29,,,,,Twitter,user_45278,42,15
twitter_synthetic_929,Valid till when is this offer? @BPCLimited need help,,2025-12-09T14:13:01.217038+00:00,5,,,,,Twitter,user_80872,49,18
twitter_synthetic_1274,[Kolkata] Best in class customer experience,,2025-12-15T23:13:01.217038+00:00,70,,,,,Twitter,user_4364,5,16
twitter_synthetic_2472,[Ahmedabad] Very satisfied with BharatGas service @BPCLimited,,2025-11-27T04:13:01.217038+00:00,97,,,,,Twitter,user_79619,18,20
twitter_synthetic_649,What about safety features? @BPCLimited please fix this,,2025-12-14T11:13:01.217038+00:00,88,,,,,Twitter,user_17820,28,0
twitter_synthetic_1248,[Kolkata] BPCL should add wallet feature in app @BPCLimited,,2025-11-30T00:13:01.217038+00:00,45,,,,,Twitter,user_50712,38,0
twitter_synthetic_4343,[Ahmedabad] Stove nahi jal raha is gas se,,2025-12-13T23:13:01.217038+00:00,43,,,,,Twitter,user_61779,13,4
twitter_synthetic_3350,[Kolkata] Valid till when is this offer? @BPCLimited,,2025-12-02T06:13:01.217038+00:00,22,,,,,Twitter,user_2003,44,8
twitter_synthetic_1156,[Ahmedabad] Never again booking with BPCL,,2025-11-25T19:13:01.217038+00:00,56,,,,,Twitter,user_80019,27,18
twitter_synthetic_2173,[Mumbai] Decent service lekin improvement needed @BPCLimited,,2025-12-11T00:13:01.217038+00:00,88,,,,,Twitter,user_63306,42,17
twitter_synthetic_757,Delivery time window bilkul galat rehta hai @BPCLimited terrible,,2025-12-10T15:13:01.217038+00:00,83,,,,,Twitter,user_84774,1,7
twitter_synthetic_2388,[Pune] More payment options chahiye @BPCLimited,,2025-12-06T21:13:01.217038+00:00,59,,,,,Twitter,user_54379,23,12
twitter_synthetic_2097,[Hyderabad] Reliable service se bahut khush hoon @BPCLimited,,2025-11-19T13:13:01.217038+00:00,20,,,,,Twitter,user_19799,3,3
twitter_synthetic_1661,[Delhi] Recommended BPCL to all my friends,,2025-12-07T19:13:01.217038+00:00,56,,,,,Twitter,user_63606,45,15
twitter_synthetic_3046,[Hyderabad] Cylinder replacement procedure kya hai? @BPCLimited,,2025-11-28T15:13:01.217038+00:00,27,,,,,Twitter,user_39139,42,20
twitter_synthetic_343,Best LPG provider in India @BPCLimited never use again,,2025-12-01T18:13:01.217038+00:00,97,,,,,Twitter,user_12803,21,0
twitter_synthetic_569,Support team bahut helpful @BPCLimited need help,,2025-12-15T13:13:01.217038+00:00,50,,,,,Twitter,user_11324,34,1
twitter_synthetic_1519,[Bangalore] Subscription plan details kya hain? @BPCLimited,,2025-11-19T20:13:01.217038+00:00,10,,,,,Twitter,user_34084,1,3
twitter_synthetic_1887,[Bangalore] What about safety features? @BPCLimited,,2025-12-15T18:13:01.217038+00:00,3,,,,,Twitter,user_74824,38,1
twitter_synthetic_4048,[Bangalore] How to track my LPG delivery? @BPCLimited,,2025-12-03T08:13:01.217038+00:00,66,,,,,Twitter,user_69091,25,7
twitter_synthetic_6,Customer service bahut bura hai amazing,,2025-11-29T05:13:01.217038+00:00,46,,,,,Twitter,user_85301,30,5
twitter_synthetic_126,Payment fail hua lekin paise cut gaye @BPCLimited app se ok service,,2025-11-27T01:13:01.217038+00:00,74,,,,,Twitter,user_83499,41,17
twitter_synthetic_3182,[Bangalore] Kya booking cancel kar sakte hain? @BPCLimited,,2025-11-19T06:13:01.217038+00:00,25,,,,,Twitter,user_25613,40,18
twitter_synthetic_4383,[Delhi] Cylinder ka seal toot gaya delivery ke time par @BPCLimited,,2025-12-03T21:13:01.217038+00:00,98,,,,,Twitter,user_81360,36,17
twitter_synthetic_2036,[Ahmedabad] Agent bahut helpful aur honest tha,,2025-12-16T10:13:01.217038+00:00,71,,,,,Twitter,user_85380,26,12
twitter_synthetic_2864,[Bangalore] OTP nahi aa raha HelloBPCL app se. Kya kaise book karenge?,,2025-11-24T07:13:01.217038+00:00,17,,,,,Twitter,user_51646,16,5
twitter_synthetic_3759,[Kolkata] Worth every paisa spent @BPCLimited,,2025-12-10T10:13:01.217038+00:00,52,,,,,Twitter,user_82755,4,16
twitter_synthetic_1472,[Ahmedabad] Customer care number kya hai? @BPCLimited,,2025-11-22T11:13:01.217038+00:00,9,,,,,Twitter,user_61607,11,14
twitter_synthetic_3618,[Mumbai] Recommended BPCL to all my friends,,2025-11-28T14:13:01.217038+00:00,56,,,,,Twitter,user_92418,35,5
twitter_synthetic_1334,[Bangalore] Subscription plan details kya hain? @BPCLimited,,2025-11-19T23:13:01.217038+00:00,77,,,,,Twitter,user_86436,34,0
twitter_synthetic_3678,[Delhi] Best LPG provider in India @BPCLimited,,2025-12-15T04:13:01.217038+00:00,55,,,,,Twitter,user_78887,9,1
twitter_synthetic_923,Better grievance redressal system @BPCLimited highly recommend,,2025-12-17T00:13:01.217038+00:00,94,,,,,Twitter,user_41094,16,11
twitter_synthetic_1434,[Hyderabad] How to apply for new connection? @BPCLimited,,2025-12-04T11:13:01.217038+00:00,6,,,,,Twitter,user_69122,35,11
twitter_synthetic_1002,More payment options chahiye @BPCLimited thanks,,2025-11-19T04:13:01.217038+00:00,87,,,,,Twitter,user_78718,23,5
twitter_synthetic_3070,[Chennai] Customer care very responsive @BPCLimited,,2025-11-27T20:13:01.217038+00:00,56,,,,,Twitter,user_10907,11,7
twitter_synthetic_3306,[Bangalore] Experience mixed - good aur bad dono @BPCLimited,,2025-11-29T12:13:01.217038+00:00,51,,,,,Twitter,user_85045,14,4
twitter_synthetic_1028,Service center par staff bahut rude tha disappointed,,2025-12-03T15:13:01.217038+00:00,37,,,,,Twitter,user_48429,1,7
twitter_synthetic_1502,[Delhi] Transparency bahut badiya hai @BPCLimited,,2025-11-24T21:13:01.217038+00:00,100,,,,,Twitter,user_42644,41,5
twitter_synthetic_4523,[Delhi] Can I upgrade my plan? @BPCLimited,,2025-11-24T23:13:01.217038+00:00,5,,,,,Twitter,user_15297,47,6
twitter_synthetic_2361,[Kolkata] Make app available in Hindi @BPCLimited,,2025-11-30T01:13:01.217038+00:00,3,,,,,Twitter,user_19384,10,5
twitter_synthetic_3874,[Kolkata] Pure For Sure! Love BPCL quality @BPCLimited,,2025-12-09T14:13:01.217038+00:00,99,,,,,Twitter,user_1318,19,13
twitter_synthetic_1844,[Chennai] Duplicate entry hai mere account mein @BPCLimited,,2025-12-16T10:13:01.217038+00:00,9,,,,,Twitter,user_14308,26,3
twitter_synthetic_2207,[Delhi] Improve app UI @BPCLimited,,2025-11-29T15:13:01.217038+00:00,95,,,,,Twitter,user_22704,16,1
twitter_synthetic_973,Excellent service quality maintained really good,,2025-11-21T03:13:01.217038+00:00,65,,,,,Twitter,user_54493,16,6
twitter_synthetic_774,What about safety features? @BPCLimited again,,2025-11-23T15:13:01.217038+00:00,93,,,,,Twitter,user_30631,25,3
twitter_synthetic_2404,[Bangalore] How to apply for new connection? @BPCLimited,,2025-12-15T23:13:01.217038+00:00,44,,,,,Twitter,user_85930,46,16
twitter_synthetic_1036,Gas quality theek nahi lag raha cylinder se again,,2025-12-07T17:13:01.217038+00:00,37,,,,,Twitter,user_7254,32,18
twitter_synthetic_3294,[Delhi] Refund process bahut complicated hai,,2025-11-23T21:13:01.217038+00:00,14,,,,,Twitter,user_16916,20,14
twitter_synthetic_990,"No complaints, all good! @BPCLimited terrible",,2025-12-12T23:13:01.217038+00:00,33,,,,,Twitter,user_56694,11,18
twitter_synthetic_4240,"[Ahmedabad] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-12-16T00:13:01.217038+00:00,92,,,,,Twitter,user_65513,42,3
twitter_synthetic_1299,[Chennai] Duplicate entry hai mere account mein @BPCLimited,,2025-12-12T13:13:01.217038+00:00,76,,,,,Twitter,user_91008,18,4
twitter_synthetic_2414,[Ahmedabad] Cylinder ka seal toot gaya delivery ke time par @BPCLimited,,2025-11-27T15:13:01.217038+00:00,96,,,,,Twitter,user_27730,24,18
twitter_synthetic_2408,[Bangalore] Delivery fast tha but cylinder seal broken tha @BPCLimited,,2025-12-12T23:13:01.217038+00:00,17,,,,,Twitter,user_71771,20,18
twitter_synthetic_1734,[Mumbai] Pure For Sure? Nahi dikha mujhe @BPCLimited,,2025-12-15T21:13:01.217038+00:00,69,,,,,Twitter,user_84754,17,0
twitter_synthetic_416,Payment fail hua lekin paise cut gaye @BPCLimited app se please fix this,,2025-11-25T11:13:01.217038+00:00,99,,,,,Twitter,user_39043,19,11
twitter_synthetic_3406,[Kolkata] Experience mixed - good aur bad dono @BPCLimited,,2025-11-19T14:13:01.217038+00:00,29,,,,,Twitter,user_25750,0,6
twitter_synthetic_3348,[Mumbai] Very satisfied with BharatGas service @BPCLimited,,2025-12-07T20:13:01.217038+00:00,2,,,,,Twitter,user_17530,8,11
twitter_synthetic_3872,[Kolkata] Transparent billing system needed @BPCLimited,,2025-12-08T20:13:01.217038+00:00,89,,,,,Twitter,user_63001,42,15
twitter_synthetic_1100,[Kolkata] Customer care number kya hai? @BPCLimited,,2025-12-02T06:13:01.217038+00:00,68,,,,,Twitter,user_65872,19,2
twitter_synthetic_3189,[Delhi] Service theek hai par billing mein galti tha @BPCLimited,,2025-12-07T22:13:01.217038+00:00,95,,,,,Twitter,user_65458,4,18
twitter_synthetic_2846,[Bangalore] BharatGas service excellent hai @BPCLimited,,2025-12-06T11:13:01.217038+00:00,67,,,,,Twitter,user_73627,1,20
twitter_synthetic_2241,[Mumbai] Tipping ka natija? Cylinder hi nahi milega @BPCLimited,,2025-11-27T08:13:01.217038+00:00,31,,,,,Twitter,user_20800,40,4
twitter_synthetic_2663,[Bangalore] Duplicate entry hai mere account mein @BPCLimited,,2025-11-28T14:13:01.217038+00:00,52,,,,,Twitter,user_84650,33,2
twitter_synthetic_1044,Quality OK but pricing badh gayi @BPCLimited never use again,,2025-12-10T05:13:01.217038+00:00,67,,,,,Twitter,user_31341,2,0
twitter_synthetic_3880,[Bangalore] Leakage issue cylinder mein @BPCLimited,,2025-11-30T16:13:01.217038+00:00,78,,,,,Twitter,user_28770,13,16
twitter_synthetic_1965,[Delhi] Smooth booking process @BPCLimited,,2025-12-06T16:13:01.217038+00:00,50,,,,,Twitter,user_86650,44,18
twitter_synthetic_3610,[Delhi] Customer care number kya hai? @BPCLimited,,2025-12-02T20:13:01.217038+00:00,55,,,,,Twitter,user_50728,27,12
twitter_synthetic_3168,[Hyderabad] Experience mixed - good aur bad dono @BPCLimited,,2025-11-17T20:13:01.217038+00:00,72,,,,,Twitter,user_28246,17,11
twitter_synthetic_587,Experience mixed - good aur bad dono @BPCLimited again,,2025-11-26T16:13:01.217038+00:00,52,,,,,Twitter,user_23378,36,7
twitter_synthetic_2555,[Ahmedabad] Customer care number kya hai? @BPCLimited,,2025-11-21T15:13:01.217038+00:00,5,,,,,Twitter,user_93775,39,6
twitter_synthetic_3920,[Ahmedabad] Recommended BPCL to all my friends,,2025-12-11T04:13:01.217038+00:00,68,,,,,Twitter,user_45001,25,10
twitter_synthetic_32,Good quality but expensive ho gaya @BPCLimited never use again,,2025-12-16T01:13:01.217038+00:00,68,,,,,Twitter,user_37833,14,12
twitter_synthetic_1551,[Delhi] Best in class customer experience,,2025-12-07T18:13:01.217038+00:00,91,,,,,Twitter,user_64910,38,18
twitter_synthetic_2295,[Chennai] Customer care very responsive @BPCLimited,,2025-11-18T01:13:01.217038+00:00,87,,,,,Twitter,user_22996,39,7
twitter_synthetic_40,Good quality but expensive ho gaya @BPCLimited need help,,2025-12-05T21:13:01.217038+00:00,50,,,,,Twitter,user_9045,25,7
twitter_synthetic_3128,[Hyderabad] Smooth booking process @BPCLimited,,2025-12-03T08:13:01.217038+00:00,46,,,,,Twitter,user_57120,36,9
