brand,content,score,at,replyContent,replyDate
BPCL,good,5,2025-11-29 19:28:03,"Hi Ajay,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,easy to use and very helpful,5,2025-11-29 19:27:18,"Hi Sandhya,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Nice app for instant booking and delivery of Gas..,4,2025-11-29 19:26:19,"Hi Rahul,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good,5,2025-11-29 18:57:02,"Hi Ramchandra,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,very good,4,2025-11-29 18:50:18,"Hi Manoj,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good,5,2025-11-29 18:10:29,"Hi Abhishek,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,its mandatory for everyone,5,2025-11-29 18:05:12,"Hi Ramkrishna,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Very good App.,5,2025-11-29 17:51:41,"Hi Rupam,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,kulkacherla lo Gas cylinder luu thondaraga evaru book chese vest,1,2025-11-29 17:45:35,"Hi Mahesh,
Thanks for sharing your feedback. We apologize for the inconvenience caused.Share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. It will be our endeavour to address your concern on priority. Please include token no. 120501 in your mail.
- BPCL Customer Support",
BPCL,very good,5,2025-11-29 17:36:06,"Hi Suraj,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,"I want to change my connection from Thiruvaiyaru,Thanjuver to Namakkal. No Option to Change the connection to a different District without physically visiting the previous location distributor.",1,2025-11-29 16:46:56,"Hi Siranjeevee,
Thanks for sharing your feedback. We apologize for the inconvenience caused.Share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. It will be our endeavour to address your concern on priority. Please include token no. 120499 in your mail.
- BPCL Customer Support",
BPCL,good,1,2025-11-29 16:40:32,"Hi Samir,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good service,5,2025-11-29 16:31:35,"Hi Annappa,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Best work,5,2025-11-29 15:53:01,"Hi Dilip,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Very Good,4,2025-11-29 15:51:53,"Hi Dinkar,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good experience,4,2025-11-29 15:47:10,"Hi Gurpreet,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,best,5,2025-11-29 15:11:40,"Hi Shitalkumar,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,fast booking,5,2025-11-29 14:20:54,"Hi Abdinav,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good,5,2025-11-29 14:13:08,"Hi Roja,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Good,4,2025-11-29 13:50:51,"Hi Vinod,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,. Nice app,5,2025-11-29 13:47:25,"Hi Ashok,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Good,5,2025-11-29 13:36:00,"Hi Vidyasagar,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,ok,3,2025-11-29 13:05:03,"Hi Sampat,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good,1,2025-11-29 12:52:51,"Hi Tikamchand,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,टाइम पर डिलीवरी नहीं मिलती है,1,2025-11-29 12:52:32,"Hi Bharat,
We regret the inconvenience caused. You can contact your distributor or call our customer care 1800224344 to understand the process get this issue resolved. Do let us know on support@hellobpcl.in on how we can improve your app experience for a 5-star review. Please include token no.-120485 in your mail.
- BPCL Customer Support",
BPCL,transactions failed money debited online but still asking to repay booking amount...app is not so good and user friendly again switching to Mobile call for booking and cash on delivery method to safeguard loss of money due to online transaction glitches in the app,1,2025-11-29 12:44:15,"Hi Vasant,
Thanks for sharing your feedback. We apologize for the inconvenience caused.Share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. It will be our endeavour to address your concern on priority. Please include token no. 120484 in your mail.
- BPCL Customer Support",
